ID,Location-batiment,ROOM,Ground/Floor,Asset type,"Hostname/
Label",Name/Profile of current user,Brand/Model/Qty/HostSRV,Specs1,Specs2,Serial Number,Status,Vendor,Purchase date,"Purchase
price (TTC)",P.O. #,Last user,Notes
G,Cycle des Moyens - Labs,Chapelle,0,Projector Mount,,,,,,,In use,,,,,,
G,Art Plastic,Chapelle,0,Projector Mount,,,Electric Projector Stand ,,,,In use,,,,,,
G,Art Plastic,Cooder Maker,-1,Projector Mount,,,,,,,In use,,,,,,
G,Cycle Des Minimes,EB2 A,0,Projector Mount,NA,,,,,,In use,,,,,,
G,Cycle Des Minimes,EB2 B,0,Projector Mount,NA,,,,,,In use,,,,,,
G,Cycle Des Minimes,EB2 C,0,Projector Mount,NA,,,,,,In use,,,,,,
G,Cycle Des Minimes,EB2 D,0,Projector Mount,NA,,,,,,In use,,,,,,
G,Cycle Des Minimes,EB2 E,0,Projector Mount,NA,,,,,,In use,,,,,,
G,Cycle Des Minimes,EB2 F,0,Projector Mount,NA,,,,,,In use,,,,,,
G,Cycle Des Minimes,EB2 G,0,Projector Mount,NA,,,,,,In use,,,,,,
G,Cycle Des Minimes,EB3 A,-2,Projector Mount,NA,,,,,,In use,,,,,,
G,Cycle Des Minimes,EB3 B,-2,Projector Mount,NA,,,,,,In use,,,,,,
G,Cycle Des Minimes,EB3 C,-2,Projector Mount,NA,,,,,,In use,,,,,,
G,Cycle Des Minimes,EB3 D,-2,Projector Mount,NA,,,,,,In use,,,,,,
G,Cycle Des Minimes,EB3 E,-2,Projector Mount,NA,,,,,,In use,,,,,,
G,Cycle Des Minimes,EB3 F,-2,Projector Mount,NA,,,,,,In use,,,,,,
G,Cycle Des Minimes,EB3 G,-2,Projector Mount,NA,,,,,,In use,,,,,,
G,Cycle des Moyens,EB6 A,,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Moyens,EB6 B,,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Moyens,EB6 C,,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Moyens,EB6 D,,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Moyens,EB6 E,,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Moyens,EB6 F,,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Moyens,EB6 G,,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Moyens,EB7 A,-1,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Moyens,EB7 B,0,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Moyens,EB7 C,0,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Moyens,EB7 D,0,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Moyens,EB7 E,0,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Moyens,EB7 F,0,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Moyens,EB7 G,0,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Grands,EB8 A ,,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Grands,EB8 B,,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Grands,EB8 C,,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Grands,EB8 D,,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Grands,EB8 E,,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Grands,EB8 F,,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Grands,EB8 G,,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Grands,EB9 A,,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Grands,EB9 B,,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Grands,EB9 C,,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Grands,EB9 D,,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Grands,EB9 E,,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Grands,EB9 F,,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Grands,EB9 G,,Projector Mount,,,,,,,In use,,,,,,
G,Bloc des Frères,eglise,,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Terminales 2,EGLISSE,0,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Terminales,es,0,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Benjamin,GS A,-1,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Benjamin,GS B,-1,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Benjamin,GS C,-1,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Benjamin,GS D,-1,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Benjamin,GS E,-1,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Benjamin,GS F,-1,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Benjamin,GS G,-1,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Maternelles,Infirmerie,0,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Petits 2,Info 1 (Left),,Projector Mount,,,,,,,In use,,,,,,
,Cycle des Petits 2,Info 2 (Right),,Projector Mount,,,,,,,In use,,,,,,
,Economat,IT Storage Room,,Projector Mount,,,Projector Mount 100-180,,,,Available,,"Monday, November 4, 2024",$20.00 ,,,
,Economat,IT Storage Room,,Projector Mount,,,Projector Mount 100-180,,,,Available,,"Monday, November 4, 2024",$20.00 ,,,
,Economat,IT Storage Room,,Projector Mount,,,Projector Mount 100-180,,,,Available,,"Monday, November 4, 2024",$20.00 ,,,
G,Cycle des Moyens,Lab,0,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Grands,LAB CHIMIE,,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Terminales 2,LAB CHIMIE,0,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Secondaires,Lab physics 2AS,0,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Secondaires,LAB PHYSIQUE 1AS,-1,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Terminales 2,LAB PHYSIQUES,0,Projector Mount,,,,,,,In use,,,,,,
G,Direction ,Meeting Room,0,Projector Mount,,,,,,,In use,,,,,,
G,Bloc des Frères,meeting room,,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Maternelles,MS A,1,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Maternelles,MS B,1,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Maternelles,MS C,1,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Maternelles,MS D,1,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Maternelles,MS E,1,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Maternelles,MS F,1,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Maternelles,MS G,1,Projector Mount,,,,,,,In use,,,,,,
G,Cycle Des Minimes,Music,-2,Projector Mount,NA,,,,,,In use,,,,,,
,Cycle des Petits 2,Music,,Projector Mount,,,,,,,In use,,,,,,
P,Cycle des Terminales 2,POLY1,,Projector Mount,,,NCTS,Ceiling mount,70-120CM,,In use,Yaztech,"Friday, August 30, 2024",$18.00 ,,,
,Cycle Des Minimes,protected,-2,projector mount,,,,,,,In use,,,,,,
G,Cycle des Maternelles,PS A,-1,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Maternelles,PS B,-1,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Maternelles,PS C,-1,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Maternelles,PS D,-1,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Maternelles,PS E,-1,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Maternelles,PS F,-1,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Maternelles,Psycomotricite,0,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Grands,RELIGION,,Projector Mount,,,,,,,In use,,,,,,
G,Cycle Des Minimes,Religion,-1,Projector Mount,NA,,Skypro,Ceiling mount,38cm x 62cm,?,In use,LCN NET,"Friday, October 20, 2023",$14.43 ,001-2023,,
G,Cycle des Maternelles,Religion ,-1,Projector Mount,,,,,,,In use,,,,,,
G,Cycle Des Minimes,Religion1,-2,Projector Mount,NA,,,,,,In use,,,,,,
G,Cycle des Petits,Religion1,3,Projector Mount,,,,,,,In use,,,,,,
G,Cycle Des Minimes,Religion2,-2,Projector Mount,NA,,,,,,In use,,,,,,
G,Cycle des Petits,Religion2,3,Projector Mount,,,,,,,In use,,,,,,
G,Cycle Des Minimes,Reunion,0,Projector Mount,NA,,,,,,In use,,,,,,
G,Cycle Des Minimes,Salle de communication,-2,Projector Mount,NA,,,,,,In use,,,,,,
G,Cycle des Maternelles,Salle Des Prof,0,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Petits 2,Salle des prof,,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Moyens,Salle D'etude,0,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Petits,Salle d'etude ,3,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Moyens - Labs,Salle Informatique 1 (Right),0,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Moyens - Labs,Salle Informatique 2 (Left),0,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Maternelles,Salle Music 1,-1,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Maternelles,Salle Music 2,-1,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Benjamin,Salle Polyvalant ,-1,Projector Mount,,,,,,,In use,,,,,,
P,Cycle des Terminales 2,SE,,Projector Mount,,,NCTS,Ceiling mount,70-120CM,,In use,Yaztech,"Friday, August 30, 2024",$18.00 ,,,
G,Cycle des Terminales,sg,0,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Terminales,SGA1,1,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Terminales,sgb,0,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Terminales,SM,1,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Terminales,sv,1,Projector Mount,,,,,,,In use,,,,,,
P,Cycle des Terminales 2,SV,,Projector Mount,,,NCTS,Ceiling mount,70-120CM,,In use,Yaztech,"Friday, August 30, 2024",$18.00 ,,,
G,Cycle des Terminales,svb,0,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Grands,THEATRE,,Projector Mount,,,,,,,In use,,,,,,
G,Cycle Des Minimes,Theatre,-2,Projector Mount,NA,,,,,,In use,,,,,,
G,Cycle des Moyens,Theatre,-1,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Petits 2,Theatre,,Projector Mount,,,,,,,In use,,,,,,
G,Cycle des Maternelles,Secretaire,0,Radio - Cassette Reader,,,Panasonic ,,,,In use,,,,,,
G,Cycle des Maternelles,Secretaire,0,Radio - Cassette Reader,,,Sony ,,,,In use,,,,,,
G,Economat,IT Storage Room,,RJ45 EXTENTION,,,RJ45 EXTENTION UP TO 150FT,,,,Available,Yaztech,,$7.00 ,,,
G,Cycle des Secondaires,Second NVR,,RJ45 EXTENTION,,,RJ45 EXTENTION UP TO 150FT,,,,In use,Yaztech,,$7.00 ,,,
G,Economat ,IT Storage Room,,RJ45 PINS,NA,,QTY: 20,,,,Available,,,,,,
G,Bloc des Frères,Rita Daoud,,SCANNER,,,CAMERA SCANNER,,,,In use,,,,,,
G,Cycle des Benjamin,ANNEX GS,-1,Screen,,,LG 19M35A-B,,,501NDCRBZ891,In use,,,,,,
G,Economat,IT Room,0,Screw driver (+),Gilbert,,15cm (+)3,,,,In use,,,,,,
G,Economat,IT Room,0,Screw driver tookit,Gilbert,,Promate Protools-126M,126,,,In use,DomTech,"Monday, April 8, 2024",,,,
G,Economat,IT Room,0,Screw driver tookit,Patrick,,Promate Protools-126M,126,,,In use,DomTech,"Monday, April 8, 2024",,,,
G,Direction,Server Room,,server,ESX1,,INTEL/S 2600GZ/2/ESXI1/ESXI2,2CPU128GBRAM,3X500GBSAS RAID5,,In use,TripleC,,,,,CRITICAL STATUS
G,Cycle des Benjamin,CP A,0,Smart Board,,,Promethian ust-p1,1280 x 800 touch,,WUSt-P17310411,In use,,,,,,
G,Cycle des Benjamin,CP B,0,Smart Board,,,Promethian ust-p1,1280 x 800 touch,,WUST-P17310481,In use,,,,,,
G,Cycle des Benjamin,CP C,0,Smart Board,,,Promethian ust-p1,1280 x 800 touch,,Wust-k17310462,In use,,,,,,
G,Cycle des Benjamin,CP D,0,Smart Board,,,Promethian ust-p1,1280 x 800 touch,,WUst-p17310407,In use,,,,,,
G,Cycle des Benjamin,CP E,0,Smart Board,,,Promethian ust-p1,1280 x 800 touch,,WUST-P17310403,In use,,,,,,
G,Cycle des Benjamin,CP F,0,Smart Board,,,Promethian ust-p1,1280 x 800 touch,,WUST-P17310477,In use,,,,,,
G,Cycle des Benjamin,CP G,0,Smart Board,,,Promethian ust-p1,1280 x 800 touch,,WUST-P17310552,In use,,,,,,
G,Cycle des Grands,SALLE D'ETUDE,,Smart Board,,,PROMETHIAN,,,,In use,,,,,,
G,Cycle des Secondaires,Salle D'etude,0,Smart Board,,,Prometh,,,,In use,,,,,,
,Economat,Security Manager,,Smart plug,,,Tp link,,,,In use,,,,,,
G,Cycle des Grands,SALLE D'ETUDE,,Sound Amplifier,,,TOA,,,,In use,,,,,,
G,Cycle des Moyens,Salle D'etude,0,Sound Amplifier,,,PA SA-1200C,,,,In use,,,,,,
G,Cycle des Terminales,Salle D'etude,2,Sound Amplifier,,,toa/2,,,,In use,,,,,,
G,Cycle des Terminales,Salle D'etude,2,Sound Amplifier,,,ub1204fx-pro,,,,In use,,,,,,
G,Cycle des Benjamin,Salle Polyvalant ,-1,Sound Amplifier,,,ZA300,,,,In use,,,,,,
G,Cycle des Benjamin,Secretariat,0,Sound Amplifier,,,?,,,,In use,,,,,,
G,Cycle des Moyens,Theatre,-1,Sound Amplifier,,,PSA3009,,,,In use,,,,,,
G,Cycle des Moyens,Theatre,-1,Sound Amplifier,,,PSA3009,,,,In use,,,,,,
G,Direction,Server Room,,Sound System,,,TOA/VOICE EVACUATION FRAME/2,,,VX-3004F,In use,,,,,,1 IS IN REPARATION(JOE JABRE)
G,Cycle des Secondaires,1AS A,-2,speaker,,,Elements,,,,In use,,,,,,
G,Cycle des Secondaires,1AS B,-2,speaker,,,Elements,,,,In use,,,,,,
G,Cycle des Secondaires,1AS C,-2,speaker,,,Elements,,,,In use,,,,,,
G,Cycle des Secondaires,1AS D,-2,speaker,,,Elements,,,,In use,,,,,,
G,Cycle des Secondaires,1AS E,-2,speaker,,,Elements,,,,In use,,,,,,
G,Cycle des Secondaires,1AS F,-2,speaker,,,Elements,,,,In use,,,,,,
G,Cycle des Secondaires,1AS G,-2,speaker,,,Chinese JT-083,,,,In use,,,,,,
G,Cycle des Secondaires,1AS H,-2,speaker,,,Elements,,,,In use,,,,,,
G,Cycle des Secondaires,2AS A,-2,speaker,,,Elements,,,,In use,,,,,,
G,Cycle des Secondaires,2AS B,0,speaker,,,Elements,,,,In use,,,,,,
G,Cycle des Secondaires,2AS C,0,speaker,,,Elements,,,,In use,,,,,,
G,Cycle des Secondaires,2AS E,0,speaker,,,Elements,,,,In use,,,,,,
G,Cycle des Secondaires,2AS F,0,speaker,,,Elements,,,,In use,,,,,,
G,Cycle des Secondaires,2AS G,0,speaker,,,Elements,,,,In use,,,,,,
G,Cycle des Secondaires,2AS H,0,speaker,,,Elements,,,,In use,,,,,,
G,Cycle des Secondaires,2AS I,0,speaker,,,Elements,,,,In use,,,,,,
G,Cycle des Terminales,3as DBM-V,1,speaker,,,Elements,,,,In use,,,,,,
G,Cycle des Petits 2,7eme A,,Speaker,,,Elements,,,,In use,,,,,,
G,Cycle des Petits 2,7eme B,,Speaker,NA,,Microlab M-106,,,,In use,,,,,,
G,Cycle des Petits 2,7eme C,,Speaker,,,Elements,,,,In use,,,,,,
G,Cycle des Petits 2,7eme D,,Speaker,,,Elements,,,,In use,,,,,,
G,Cycle des Petits 2,7eme E,,Speaker,,,Kisonli TM-8000A,,,,In use,,,,,,
G,Cycle des Petits 2,7eme F,,Speaker,,,Logitech Z213,,,,In use,,,,,,
G,Cycle des Petits 2,7eme G,,Speaker,,,Elements,,,,In use,,,,,,
G,Cycle des Petits,8eme A,0,Speaker,,,Elements,,,,In use,,,,,,
G,Cycle des Petits,8eme B,0,Speaker,,,Logitech Z213,,,,In use,,,,,,
G,Cycle des Petits,8eme C,,Speaker,,,intex it 150,,,,In use,,,,,,
G,Cycle des Petits,8eme D,1,Speaker,,,Logitech Z213,,,,In use,,,,,,
G,Cycle des Petits,8eme E,1,Speaker,,,Elements,,,,In use,,,,,,
G,Cycle des Petits,8eme F,1,Speaker,,,Elements,,,,In use,,,,,,
G,Cycle des Petits,8eme G,1,Speaker,,,Elements,,,,In use,,,,,,
G,Cycle des Benjamin,ANNEX CP,0,Speaker,,,kisoni tm800a,,,,In use,,,,,,
G,Cycle des Benjamin,ANNEX GS,-1,Speaker,,,Elements ,,,,In use,,,,,,
G,Art Plastic,Art Plastic 1,0,speaker,,,Elements ,,,,In use,,,,,,
G,Art Plastic,Art Plastic 2,0,speaker,,,Jiteng JT-083,,,,In use,,,,,,
G,Art Plastic,Art Plastic 3,0,speaker,,,Elements ,,,,In use,,,,,,
G,Art Plastic,Art Plastic 4,0,speaker,,,Elements ,,,,In use,,,,,,
G,Cycle des Benjamin,BCD,1,Speaker,,,intex,,,,In use,,,,,,
G,Cycle Des Minimes,BCD,-2,Speaker,NA,,Intex it-150,,,,In use,,,,,,
G,Cycle des Secondaires,BCD,0,speaker,,,a4teck,,,,In use,,,,,,
G,Cycle des Maternelles,BCD,-1,Speaker,,,Element ES24,,,,In use,,,,,,
G,Cycle des Terminales,BFF,1,speaker,,,CYCLOPS C220,,,,In use,,,,,,
G,Bureau De Sport ,Bureau De Sport (Carine),0,speaker,,,A4Tech ,,,,In use,,,,,,
G,Cycle des Maternelles,Catechese,0,Speaker,,,Elements ,,,,In use,,,,,,
G,Cycle des Moyens,CDI,0,speaker,,,Intex IT-150,,,,In use,,,,,,
G,Cycle des Moyens - Labs,Chapelle,0,speaker,,,Intex ,,,,In use,,,,,,
G,Cycle des Moyens - Labs,Chapelle,0,speaker,,,A4Tech ,,,,In use,,,,,,
,Economat ,Compatibilite,,speaker,charbel,,z120,,,,In use,,,,,,
G,Economat,Doctor office,,speaker,,,Fantech G5-733,,,,In use,,,,,,
G,Cycle Des Minimes,EB2 A,0,Speaker,NA,,Elements es24,,,,In use,,,,,,
G,Cycle Des Minimes,EB2 B,0,Speaker,NA,,Elements es24,,,,In use,,,,,,
G,Cycle Des Minimes,EB2 C,0,Speaker,NA,,Kisomi tm800a,,,,In use,,,,,,
G,Cycle Des Minimes,EB2 D,0,Speaker,NA,,Kisomi tm800a,,,,In use,,,,,,
G,Cycle Des Minimes,EB2 E,0,Speaker,NA,, logitech z143,,,,In use,,,,,,
G,Cycle Des Minimes,EB2 F,0,Speaker,NA,,Kisomi tm800a,,,,In use,,,,,,
G,Cycle Des Minimes,EB2 G,0,Speaker,NA,,jiteng speaker jt-083,,,,In use,,,,,,
G,Cycle Des Minimes,EB3 A,-2,Speaker,NA,,Elements es24,,,,In use,,,,,,
,Cycle des Minimes,EB3 B,-2,Speaker,,,logitech z211,,,,In use,,,,,,
G,Cycle Des Minimes,EB3 C,-2,Speaker,NA,,logitech z211,,,,In use,,,,,,
G,Cycle Des Minimes,EB3 D,-2,Speaker,NA,,logitech z211,,,,In use,,,,,,
G,Cycle Des Minimes,EB3 E,-2,Speaker,NA,,logitech z211,,,,In use,,,,,,
G,Cycle Des Minimes,EB3 F,-2,Speaker,NA,,Elements es24,,,,In use,,,,,,
G,Cycle Des Minimes,EB3 G,-2,Speaker,NA,,logitech z211,,,,In use,,,,,,
G,Cycle des Moyens,EB6 A,,speaker,,,Microleb M-108BT,,,,In use,,,,,,
G,Cycle des Moyens,EB6 B,,speaker,,,MICROLEB M-108BT,,,,In use,,,,,,
G,Cycle des Moyens,EB6 C,,speaker,,,MICROLEB M-108BT,,,,In use,,,,,,
G,Cycle des Moyens,EB6 D,,speaker,,,ELEMENTS,,,,In use,,,,,,
G,Cycle des Moyens,EB6 E,,speaker,,,MICROLEB M-108BT,,,,In use,,,,,,
G,Cycle des Moyens,EB6 F,,speaker,,,MICROLEB M-108BT,,,,In use,,,,,,
G,Cycle des Moyens,EB6 G,,speaker,,,KISONLI TM-8000A,,,,In use,,,,,,
G,Cycle des Moyens,EB7 A,-1,speaker,,,Intex IT-150,,,,In use,,,,,,
G,Cycle des Moyens,EB7 B,0,speaker,,,Elements,,,,In use,,,,,,
G,Cycle des Moyens,EB7 C,0,speaker,,,Logitech Z213,,,,In use,,,,,,
G,Cycle des Moyens,EB7 D,0,speaker,,,Logitech Z213,,,,In use,,,,,,
G,Cycle des Moyens,EB7 E,0,speaker,,,Microleb M106-BT,,,,In use,,,,,,
G,Cycle des Moyens,EB7 F,0,speaker,,,Microleb M106-BT,,,,In use,,,,,,
G,Cycle des Moyens,EB7 G,0,speaker,,,Microleb M106-BT,,,,In use,,,,,,
G,Cycle des Grands,EB8 A ,,speaker,,,Microleb M-108,,,,In use,,,,,,
G,Cycle des Grands,EB8 B,,speaker,,,Elements ,,,,In use,,,,,,
G,Cycle des Grands,EB8 C,,speaker,,,Elements ,,,,In use,,,,,,
G,Cycle des Grands,EB8 D,,speaker,,,Elements ,,,,In use,,,,,,
G,Cycle des Grands,EB8 E,,speaker,,,Elements ,,,,In use,,,,,,
G,Cycle des Grands,EB8 F,,speaker,,,Elements ,,,,In use,,,,,,
G,Cycle des Grands,EB8 G,,speaker,,,Elements ,,,,In use,,,,,,
G,Cycle des Grands,EB9 B,,speaker,,,Elements ,,,,In use,,,,,,
G,Cycle des Grands,EB9 D,,speaker,,,A4TECK ES-317,,,,In use,,,,,,
G,Cycle des Grands,EB9 G,,speaker,,,INTEX ES-317,,,,In use,,,,,,
G,Cycle des Terminales,es,0,speaker,,,Elements,,,,In use,,,,,,
G,Foyet Champagnat - Faraya,Faraya,,speaker,NA,,Microlab M106,M106,,,In use,,,,,,
G,Cycle des Benjamin,GS A,-1,Speaker,,,Elements,,,,In use,,,,,,
G,Cycle des Benjamin,GS B,-1,Speaker,,,Elements ,,,,In use,,,,,,
G,Cycle des Benjamin,GS C,-1,Speaker,,,Acteck ,,,,In use,,,,,,
G,Cycle des Benjamin,GS D,-1,Speaker,,,Elemets ,,,,In use,,,,,,
G,Cycle des Benjamin,GS E,-1,Speaker,,,Elements ,,,,In use,,,,,,
G,Cycle des Benjamin,GS F,-1,Speaker,,,Elements ,,,,In use,,,,,,
G,Cycle des Benjamin,GS G,-1,Speaker,,,Elements ,,,,In use,,,,,,
G,Cycle des Petits 2,HIST.GEO,,Speaker,NA,,Microlab M-106,,,,In use,,,,,,
G,Cycle des Petits 2,Info 1 (Left),,Speaker,,,Micoleb M-106,,,,In use,,,,,,
,Cycle des Petits 2,Info 2 (Right),,Speaker,,,Genius SW-S2,,,,In use,,,,,,
G,Cycle des Moyens,Lab,0,speaker,,,Intex IT-150,,,,In use,,,,,,
G,Cycle des Secondaires,Lab physics 2AS,0,speaker,,,INTEX 1T-150,,,,In use,,,,,,
G,Cycle des Secondaires,LAB PHYSIQUE 1AS,-1,speaker,,,INTEX IT-150,,,,In use,,,,,,
G,Direction ,Meeting Room,0,speaker,,,Microleb ,,,,In use,,,,,,
G,Bloc des Frères,meeting room,,speaker,,,hp,,,,In use,,,,,,
G,Cycle des Maternelles,MS A,1,Speaker,,,Microleb M-106BT,,,,In use,,,,,,
G,Cycle des Maternelles,MS B,1,Speaker,,,Cycrops,,,,In use,,,,,,
G,Cycle des Maternelles,MS C,1,Speaker,,,Elements ,,,,In use,,,,,,
G,Cycle des Maternelles,MS D,1,Speaker,,,Elements ,,,,In use,,,,,,
G,Cycle des Maternelles,MS E,1,Speaker,,,Elements ,,,,In use,,,,,,
G,Cycle des Maternelles,MS F,1,Speaker,,,A4Tech ,,,,In use,,,,,,
G,Cycle des Maternelles,MS G,1,Speaker,,,Cycrops,,,,In use,,,,,,
G,Cycle Des Minimes,Music,-2,Speaker,NA,,element es24,,,,In use,,,,,,
G,Cycle des Terminales,Prefet,1,speaker,,,elements,,,,In use,,,,,,
G,Cycle des Petits,Prefet,2,Speaker,,,Elements,,,,In use,,,,,,
G,Cycle Des Minimes,Prefet,0,Speaker,NA,,a4tech,,,,In use,,,,,,
G,Cycle des Benjamin,Prefet ,0,Speaker,,,Genius SP 110C,,,,In use,,,,,,
G,Cycle des Benjamin,Prefet ,0,Speaker,,,Genius SP 110C,,,,In use,,,,,,
G,Cycle des Maternelles,PS A,-1,Speaker,,,Elements ,,,,In use,,,,,,
G,Cycle des Maternelles,PS B,-1,Speaker,,,Microleb M105,,,,In use,,,,,,
G,Cycle des Maternelles,PS C,-1,Speaker,,,Microleb M-105,,,,In use,,,,,,
G,Cycle des Maternelles,PS D,-1,Speaker,,,Intex IT150,,,,In use,,,,,,
G,Cycle des Maternelles,PS E,-1,Speaker,,,Microleb M-106BT,,,,In use,,,,,,
G,Cycle des Maternelles,PS F,-1,Speaker,,,Intex ,,,,In use,,,,,,
G,Cycle des Benjamin,Religion,1,Speaker,,,a4tech,,,,In use,,,,,,
G,Cycle des Maternelles,Religion ,-1,Speaker,,,Logitech Z213,,,,In use,,,,,,
G,Cycle Des Minimes,Religion 1,-2,Speaker,NA,,logitech z211,,,,In use,,,,,,
G,Cycle Des Minimes,Religion 2,-2,Speaker,NA,,elements es24,,,,In use,,,,,,
G,Cycle des Petits,Religion1,3,Speaker,,,Intex,,,,In use,,,,,,
G,Cycle des Petits,Religion2,3,Speaker,,,Elements,,,,In use,,,,,,
G,Cycle Des Minimes,Salle de communication,-2,Speaker,NA,,elements es24,,,,In use,,,,,,
,Cycle des Petits,SALLE DES PROFS,0,Speaker,,,A4TECH AS-207,,,,In use,,,,,,
G,Cycle des Secondaires,salle info,,speaker,NA,,Microlab M-108bt,,,,In use,Teletrade,"Thursday, February 1, 2024",$36.00 ,003-2024,,
G,Cycle des Moyens - Labs,Salle Informatique 1 (Right),0,speaker,,,A4Tech,,,,In use,,,,,,
G,Cycle des Maternelles,Salle Music 1,-1,Speaker,,,Elements ,,,,In use,,,,,,
G,Cycle des Maternelles,Salle Music 2,-1,Speaker,,,Elements ,,,,In use,,,,,,
G,Cycle des Maternelles,Secretaire,0,Speaker,,,Actek ,,,,In use,,,,,,
G,Cycle des Moyens,Secretaire,,speaker,NA,,Microlab M-106,,,,In use,,,,,,
G,Cycle des Secondaires,Secretaire,0,speaker,,,INTEX IT-150,,,,In use,,,,,,
,Cycle Des Minimes,Secretaire,0,Speaker,,,A4tech,,,,In use,,,,,,
G,Economat,Security Manager,,speaker,,,Intex,,,,In use,,,,,,
G,Direction,Service Informatique,0,Speaker,,,A4Tech ,,,,In use,,,,,,
G,Cycle des Terminales,sg,0,speaker,,,Elements,,,,In use,,,,,,
G,Cycle des Terminales,SGA1,1,speaker,,,MICROLAB M105,,,,In use,,,,,,
G,Cycle des Terminales,sgb,0,speaker,,,Elements,,,,In use,,,,,,
G,Cycle des Terminales,SM,1,speaker,,,Elements,,,,In use,,,,,,
G,Cycle des Moyens,Surveillant,0,speaker,,,A4Tech AS-5,,,,In use,,,,,,
G,Cycle des Petits,Surveillant,2,Speaker,,,Intex,,,,In use,,,,,,
,Cycle des Secondaires,Surveillant 1AS,-2,speaker,,,microlab m 100,,,,In use,,,,,,
G,Cycle des Terminales,sv,1,speaker,,,Elements,,,,In use,,,,,,
G,Cycle des Terminales,svb,0,speaker,,,Elements,,,,In use,,,,,,
G,Cycle des Moyens,Theatre,-1,speaker,,,Fidex,,,,In use,,,,,,
